title,image,date,latitude,longitude
"Aerial view of Blue Moon Lake with Jade Dragon Snow Mountain, Lijiang, Yunnan, China",https://windows10spotlight.com/wp-content/uploads/2023/04/760d66ad31183705101dd724618d8f71-1024x576.jpg,4/28/2023,27.0983333,100.175
"Blue Moon Valley inside Jade Dragon Snow Mountain (Yulong) Scenic Area, Lijiang, Yunnan, China",https://windows10spotlight.com/wp-content/uploads/2020/11/533f3dd4a4d9cdb6f0d090523c96cafc-1024x576.jpg,11/23/2020,27.0983333,100.175
"Blue Moon Valley at Jade Dragon Snow Mountain, Lijiang, Yunnan, China",https://windows10spotlight.com/wp-content/uploads/2019/06/686512edbbd4cc53264ea1230a4950a7-1024x576.jpg,6/14/2019,27.0983333,100.175
"Aerial view of Taimu mountain in Ningde city, Hujian province, China",https://windows10spotlight.com/wp-content/uploads/2023/07/1da7d64e846ee312f1c2031275dfff27-1024x576.jpg,7/10/2023,27.134206,120.181707
"Greater flamingo at Keoladeo National Park or Bharatpur Bird Sanctuary, Rajasthan, India",https://windows10spotlight.com/wp-content/uploads/2022/11/287b68e0c29d59260d7233cc30ceb007-1024x576.jpg,11/12/2022,27.1596085,77.5218127
"Sunset over majestic ancient Taj Mahal inside the frame view from the pavilion, Agra, India",https://windows10spotlight.com/wp-content/uploads/2025/11/e0067a22942221ba7392af9e5033bf79-1024x576.jpg,9/26/2025,27.1751448,78.0421422
"Sunset over Taj Mahal and Yamuna River view from the pavilion, Agra, India",https://windows10spotlight.com/wp-content/uploads/2023/09/f49cfe720246233ee947f156e133ae1c-1024x576.jpg,9/15/2023,27.1751448,78.0421422
"Taj Mahal in sunrise light, Agra, India",https://windows10spotlight.com/wp-content/uploads/2022/12/8513c4bc7568697f885f3182cd833870-1024x576.jpg,12/20/2022,27.1751448,78.0421422
"Taj Mahal with sunset behind it, Agra, Uttar Pradesh, India",https://windows10spotlight.com/wp-content/uploads/2020/05/b8e1ef5fe638c45741faae684497f137-1024x576.jpg,5/6/2020,27.1751448,78.0421422
"Agra Fort made of red sandstone and marble with view of cityscape at sunrise, India",https://windows10spotlight.com/wp-content/uploads/2024/10/d0674f5be760fb0cd5a1e8963742c3d3-1024x576.jpg,10/25/2024,27.1766701,78.0080745
"Full frame shot of colorful saris drying at dhobi laundry, Agra, India",https://windows10spotlight.com/wp-content/uploads/2019/11/ef44afe9054c0d633d1d59542870fdde-1024x576.jpg,11/6/2019,27.1766701,78.0080745
"Sunrise on Mount Kanchenjugha, Himalayan mountain range, Sikkim, India",https://windows10spotlight.com/wp-content/uploads/2020/04/71469d09997daf21fb07f71fea73eef5-1024x576.jpg,4/8/2020,27.3516407,88.3239309
"School of Atlantic Spadefish swimming in the ocean, Florida, USA",https://windows10spotlight.com/wp-content/uploads/2023/08/3f2209ce2083d923955cfe0a99c9f11d-1024x576.jpg,8/15/2023,27.6648274,-81.5157535
"Sunset with arch rock formations in desert, Haʼil region, Saudi Arabia",https://windows10spotlight.com/wp-content/uploads/2024/05/45f05b69bbf36f4f03e28b2a0e41f6f5-1024x576.jpg,5/10/2024,27.7076143,41.9196471
"Scenic sunset over giant sand dunes, Maspalomas, Grand Canary, Spain",https://windows10spotlight.com/wp-content/uploads/2024/02/7dc113b64b0cbe1ac1987f049eb4c3e0-1024x576.jpg,2/11/2024,27.7405705,-15.5750958
"Juniper tree shaped by wind, La Dehesa forest, El Sabinar, El Hierro, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2024/10/4321e38143f4667cc76211f250a0a56c-1024x576.jpg,10/4/2024,27.748955,-18.1270755
"Natural pool in cave at Charco Azul near El Golfo, El Hierro Island, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2018/06/402c9defc6d7ecf5473e28c21d8276ef-1024x576.jpg,6/13/2018,27.7589634,-18.0189296
"Cape Innojofuta, Tokunoshima Island, Amami Guntō National Park, Kagoshima Prefecture, Japan",https://windows10spotlight.com/wp-content/uploads/2022/01/e3fe54c40a8378121bd0577e5a9ecf1c-1024x576.jpg,1/2/2022,27.802071,128.889429
"Arch of volcanic rock Charco Manso, Echedo, El Hierro, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2024/03/c8f95c802c5560f2508fa3729bbb32ee-1024x576.jpg,3/12/2024,27.8482687,-17.9235342
"Evening view of Ama Dablam on the way to Everest Base Camp, Nepal",https://windows10spotlight.com/wp-content/uploads/2023/01/84c3376a440e5ac39b68c161c168f02d-1024x576.jpg,1/7/2023,27.8618748,86.8611631
"Milky way over Ama Dablam, Dingboche, Sagarmāthā National Park, Nepal",https://windows10spotlight.com/wp-content/uploads/2021/06/f6c8cbcc4d6d854cc60bc164b1ca06ab-1024x576.jpg,6/22/2021,27.8923026,86.8314469
"Bufadero sunrise, Gran Canaria, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2021/06/245afa1c081ade95686a268789800d27-1024x576.jpg,6/27/2021,27.9202202,-15.5474373
"Sherpa village teahouses at Gokyo overlooked by Himalayan mountain peaks, Nepal",https://windows10spotlight.com/wp-content/uploads/2019/07/9103f02ce6c6216c487ba2359fb38cc2-1024x576.jpg,7/29/2019,27.953468,86.6944684
"Himalaya Landscape, Gokyo Ri, Sagarmāthā National Park, Nepal",https://windows10spotlight.com/wp-content/uploads/2017/12/aa8d5ec2cad9295703de3692c37c0845-1024x576.jpg,12/14/2017,27.9608221,86.6810989
"Entrance to the Ras Mohammed National Park near Sharm el Sheikh at the Red Sea, Sinai, Egypt",https://windows10spotlight.com/wp-content/uploads/2021/02/af01cbc70758c5d6a1776456f2eff076-1024x576.jpg,2/15/2021,27.9654198,34.3617769
"Sunset on Mount Everest, Himalayas",https://windows10spotlight.com/wp-content/uploads/2023/08/080506dc0aa98bf4c7c95b2427c93c57-1024x576.jpg,8/26/2023,27.9881569,86.9253667
"Himalayas mount Everest during a foggy sunset night, Sagarmatha National Park, Nepal",https://windows10spotlight.com/wp-content/uploads/2023/01/81a6e74c8adbf7f55406e8c4b80669d5-1024x576.jpg,1/11/2023,27.9881569,86.9253667
"Bufadero la Granita blowhole, Playa de La Garita, Gran Canaria, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2024/07/994805b470fd56eca701068659197b9c-1024x576.jpg,7/6/2024,28.0028982,-15.3742243
"Beach Playa de la Tejita with red mountain, Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2025/09/b7467c61088e41a20dfa7202ba611fa5-1024x576.jpg,5/26/2025,28.031759,-16.5565657
"Monoliths and rock formations of Youf-Haket, Tassili du Hoggar, Ahaggar Mountains, Algeria",https://windows10spotlight.com/wp-content/uploads/2024/07/68df8d897d303fd159a9ebcafd46565c-1024x576.jpg,7/12/2024,28.033886,1.659626
"Rocks with sand dunes in Sahara Desert, Algeria",https://windows10spotlight.com/wp-content/uploads/2023/09/fe3c01361068e24a84b087f84bc02b1e-1024x576.jpg,9/29/2023,28.033886,1.659626
"Rock formations and dunes at Tin Akachaker desert (Citadel), Hoggar, Ahaggar Mountains, Algeria",https://windows10spotlight.com/wp-content/uploads/2020/12/e07be0d51d88fbeee7766108c8db825b-1024x576.jpg,12/25/2020,28.033886,1.659626
"Golden silky Sahara desert sand dunes at sunset, In Amenas, Illizi, Algeria",https://windows10spotlight.com/wp-content/uploads/2020/11/ced60ff41a637d5500db2585ea8daef7-1024x576.jpg,11/29/2020,28.038407,9.5765888
"Horses and mules grazing in Chozo, Lunana Gewog, Gasa District, Snowman Trek, Bhutan",https://windows10spotlight.com/wp-content/uploads/2023/02/394f8d59543079d6ff1ff31508f5bdaf-1024x576.jpg,2/25/2023,28.0473434,90.12475
"Moss on Southern Live Oak tree (Quercus Virginiana), Central Florida, USA",https://windows10spotlight.com/wp-content/uploads/2020/04/836229faa646a728535a7bf688020a32-1024x576.jpg,4/4/2020,28.0582985,-81.8661442
"Aerial view of surfer catching big wave, Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2018/09/73ac58f40fc6d35948d837ff391e9adf-1024x576.jpg,9/11/2018,28.0611517,-16.7335138
"Surfer at sunset by the sea, Playa de las Américas, Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2017/10/fbd250e0ebed49798e337b8f70d367ae-1024x576.jpg,10/9/2017,28.0613928,-16.7267975
"Roque de Agando in morning light, Garajonay National Park, La Gomera, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2024/02/2a1eda1b7791b300799f52ea5ecc8a40-1024x576.jpg,2/28/2024,28.128109,-17.2374834
"Agulo seen from the Mirador de Abrante, La Gomera, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2025/12/1af2ff4870eb85260d1e202a73d3024b-1024x576.jpg,10/15/2025,28.1859755,-17.2011654
"A person is standing next to the Milky Way pointing on a star, Langtang, Himalayas, Nepal",https://windows10spotlight.com/wp-content/uploads/2020/11/e65d6d66907f0f9da546b84831f938a1-1024x576.jpg,11/23/2020,28.2062873,85.6229296
"View with sea and mountains, Viejo Rey beach, La Pared, Fuerteventura, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2024/07/77a2c116d8dc7516cbaf0883511c2bb7-1024x576.jpg,7/3/2024,28.2133146,-14.2191534
"Old colorful sail boats in the lake, Pokhara, Nepal",https://windows10spotlight.com/wp-content/uploads/2017/10/41104edba86dc58a56a64e5e71f2ae9d-1024x576.jpg,10/3/2017,28.2153837,83.9453168
"Detail of old colorful sail boats in the lake, Pokhara, Nepal",https://windows10spotlight.com/wp-content/uploads/2017/03/7e369450c27539cc2b741bdfb4986fd2-1024x576.jpg,3/15/2017,28.2153837,83.9453168
"Mountain road in landscape on Tenerife Island showing the volcano Teide, Spain",https://windows10spotlight.com/wp-content/uploads/2022/04/a742ede920c05ee37e1e688a41d0a93d-1024x576.jpg,4/4/2022,28.2723384,-16.642508
"Tidal pool on sandy beach at sunset, Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2022/10/92b5ba0d52e95ce8286aaf1f77c3744f-1024x576.jpg,10/16/2022,28.2915637,-16.6291304
"Red bugloss (Echium wildpretii) a giant flower endemic to the island of Tenerife, Canary",https://windows10spotlight.com/wp-content/uploads/2017/12/521627b7e98c605499b264ca78bca5e7-1024x576.jpg,12/15/2017,28.2915637,-16.6291304
"Whooping Cranes in Aransas National Wildlife Refuge on a misty foggy morning, Texas, USA",https://windows10spotlight.com/wp-content/uploads/2022/04/f4c6754752105c97bdd1f3048ddc8829-1024x576.jpg,4/26/2022,28.3086558,-96.8043026
"Reddish egret hunting (Egretta rufescens), Welder Flats, Espiritu Santo of San Antonio Bay, Texas, USA",https://windows10spotlight.com/wp-content/uploads/2020/12/d1654c3856033fe3de61c93c74b76f1d-1024x576.jpg,12/30/2020,28.3540456,-96.7601057
"Sunset over desert mountains of Fuerteventura, Canary islands, Spain",https://windows10spotlight.com/wp-content/uploads/2024/01/765940a81b925e388302d452fb776205-1024x576.jpg,1/31/2024,28.3587436,-14.053676
"Aerial view of coast, Fuerteventura, Canary Islands",https://windows10spotlight.com/wp-content/uploads/2018/05/0f86aec17529fac7b3adecce251d050e-1024x576.jpg,5/27/2018,28.3587436,-14.053676
"Colorful houses in La Orotava, Tenerife, Spain",https://windows10spotlight.com/wp-content/uploads/2023/02/82fd5807e10a14b24f30354c0fff1ed7-1024x576.jpg,2/24/2023,28.3890004,-16.5238802
"Aerial view of misty mountains at sunrise, Himalayas, Nepal",https://windows10spotlight.com/wp-content/uploads/2024/07/4e9929f1dbe597d0684508b5ddd24fa7-1024x576.jpg,7/1/2024,28.394857,84.124008
Sunset in deep tropical jungles of Nepal,https://windows10spotlight.com/wp-content/uploads/2018/01/16d670b57dfecb144a6241da396cedfe-1024x576.jpg,1/21/2018,28.394857,84.124008
"Bright fall foliage on large cypress trees surrounding the clear Frio River, Texas, USA",https://windows10spotlight.com/wp-content/uploads/2021/09/8742ded88bb1db2177b296008d9067c0-1024x576.jpg,9/5/2021,28.44901266,-98.19464472
"Auditorio de Tenerife, Santa Cruz de Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2017/10/be79ab0acc4032a5301752c19e953590-1024x576.jpg,10/12/2017,28.4561009,-16.251352
"Coastal road landscape, Santa Crus de Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2023/04/713932b52ad781fde1dddb632c420580-1024x576.jpg,4/20/2023,28.4636296,-16.2518467
"Heavy and blue wave of Tenerife, Santa Cruz De Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2022/09/52c98646b7fc721ef6046b6ddcb6fa6f-1024x576.jpg,9/22/2022,28.4636296,-16.2518467
"Landscape at the ocean, Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2017/06/a8971ae862dc9f22135f3aa0097b6b81-1024x576.jpg,6/1/2017,28.4648068,-16.2545339
"Railway in Copper Canyon on a sunny day, Chihuahua state, Sierra Madre Occidental, Mexico",https://windows10spotlight.com/wp-content/uploads/2023/11/4c644c517b2e715180d184349fb0e70b-1024x576.jpg,11/4/2023,28.4854458,-105.7820674
"Sunrise light on Fish Tail or Machapuchare Mountain, Annapurna region, Nepal",https://windows10spotlight.com/wp-content/uploads/2017/01/09323ece2b867fabdf49c60e13fb94dc-1024x576.jpg,1/4/2017,28.504374,83.9470482
"Beach and mountain landscape, Igueste de San Andrés, Santa Cruz de Tenerife, Canary, Spain",https://windows10spotlight.com/wp-content/uploads/2024/07/c474b703b3e1a14912250b00d9431625-1024x576.jpg,7/18/2024,28.5241904,-16.1555298
View of Mount Sinai in Egypt at dawn,https://windows10spotlight.com/wp-content/uploads/2022/07/d389f943135bb6d0b70b9063038a01c0-1024x576.jpg,7/17/2022,28.5392576,33.9749193
"Swan in the water of a dramatic sunset in Lake Eola, Orlando, Florida, USA",https://windows10spotlight.com/wp-content/uploads/2019/07/382b5a1e7507bab15ff9d05b88af963b-1024x576.jpg,7/18/2019,28.543611,-81.372778
"A walk way with mountain in background, Yading National Nature Reserve, Sichuan, China",https://windows10spotlight.com/wp-content/uploads/2022/12/b4e341729b53c9eb580c2f6388018cf0-1024x576.jpg,12/22/2022,28.547951,100.32743
"Roque de Taborno view from Las Carboneras, Anaga Rural Park, Tenerife, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2024/11/e540c14961bad6f10f7ab3ed6fa9b928-1024x576.jpg,11/2/2024,28.5539,-16.277
"Sher Shah Mandal Pavilion or Humayuns library in the Purana Qila fort, Delhi, India",https://windows10spotlight.com/wp-content/uploads/2021/03/f90155f914cb6968d515df55e2f3ea57-1024x576.jpg,3/18/2021,28.6095744,77.2437371
"Waterfall of clouds in Cumbre Nueva mountains, La Palma, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2020/08/5ae735f45362c30dc6b65ef972511ee1-1024x576.jpg,8/9/2020,28.6313889,-17.8261111
"Tricolored heron in marsh, Merritt Island National Wildlife Refuge, Titusville, Florida, USA",https://windows10spotlight.com/wp-content/uploads/2024/09/0f477112a4b752f37a4501f8890ef1a6-1024x576.jpg,9/29/2024,28.6412987,-80.7355703
"Red Fort, historic Mughal fort located in the Old Delhi area of Delhi, India",https://windows10spotlight.com/wp-content/uploads/2025/12/573433ce309a083f6ced31d492b3c666-1024x576.jpg,11/7/2025,28.6561592,77.2410203
"Praken Gompa, Yaks grazing in the Manang Valley, Annapurna Circuit Trek, Himalayas, Nepal",https://windows10spotlight.com/wp-content/uploads/2025/05/b24dea715631375c60eaca48c9a032a4-1024x576.jpg,1/8/2025,28.6747139,84.0279106
"Dhaulagiri peak with spring blossoming rhododendron forest, Himalayas, Nepal",https://windows10spotlight.com/wp-content/uploads/2020/03/af8f8a458a6920daab637989c75c55f9-1024x576.jpg,3/18/2020,28.6984652,83.4873496
"Colourful pools formed by calcite deposits, Huanglong, Sichuan province, China",https://windows10spotlight.com/wp-content/uploads/2017/05/4007973a2ee40244c5205660c30adc16-1024x576.jpg,5/5/2017,28.83582,104.39027
"Florida manatee (Trichechus manatus latirostris), Crystal River, west-central Florida, USA",https://windows10spotlight.com/wp-content/uploads/2023/09/cc4ad9ba2d3968082af33df612ab8ea3-1024x576.jpg,9/18/2023,28.8997632,-82.5952976
"Subadult Florida manatee (Trichechus manatus latirostris), Crystal River, Florida, USA",https://windows10spotlight.com/wp-content/uploads/2017/12/bc901ffd1b42e2cd16149f3213d86e49-1024x576.jpg,12/28/2017,28.8997632,-82.5952976
"Salt refinery, Saline from Janubio, Lanzarote, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2017/08/2bf034b4781ab6b9d9abbdc019c482f7-1024x576.jpg,8/26/2017,28.9348495,-13.8297774
"Aerial view of volcanic crater with a green lake, El Golfo, Lanzarote, Canary islands, Spain",https://windows10spotlight.com/wp-content/uploads/2024/08/6e0772f2491d14dd5dba63042979df3e-1024x576.jpg,8/7/2024,28.9612454,-13.8296819
"Colorful tropical fish in coastal waters, life in a coral reef, animals of the underwater sea",https://windows10spotlight.com/wp-content/uploads/2024/02/7d64893749e6ca8155cbba800ee695bf-1024x576.jpg,2/9/2024,29.0103678,-80.879663
"Lava cliffs and volcano skyline, Timanfaya National Park, Lanzarote, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2019/03/4fee4f61be83de10ab1b0779b9ff4d7c-1024x576.jpg,3/7/2019,29.0157497,-13.7829235
"Tianmen cave in Tianmen Mountain National Park, Zhangjiajie, Hunan Province, China",https://windows10spotlight.com/wp-content/uploads/2018/05/0c711706b9a3c529dce73f8a12f2b0f2-1024x576.jpg,5/13/2018,29.046809,110.482084
"The winding road of Tianmen mountain national park, Zhangjiajie, Hunan, China",https://windows10spotlight.com/wp-content/uploads/2020/09/ffb7d3683f55515267f2733e209dada7-1024x576.jpg,9/26/2020,29.0480644,110.4801854
"Orange sunset on Lanzarote near La Santa, Canary Islands, Spain",https://windows10spotlight.com/wp-content/uploads/2017/01/b167762c433036b886e4c7acf54a653f-1024x576.jpg,1/12/2017,29.1067749,-13.6659399
"Cliffs and mountains sunrise view to valley, Tianzi Mountain, Zhangjiajie Forest Park, China",https://windows10spotlight.com/wp-content/uploads/2021/08/480375c03c4efa00d52c11777b5860d9-1024x576.jpg,8/3/2021,29.1166699,110.47839
"Landscape of Zhangjiajie taken from Old House Field, Hunan, China",https://windows10spotlight.com/wp-content/uploads/2018/08/aa4ade866c6252ffb605e120e7fb66b4-1024x576.jpg,8/31/2018,29.1166699,110.47839
"An optical illusion in Cueva de los Verdes lava tube, Lanzarote Island, Spain",https://windows10spotlight.com/wp-content/uploads/2020/12/01fb4496a726773f57981f85b78c456f-1024x576.jpg,12/22/2020,29.1604589,-13.4393698
"Beautiful galaxy, Milky Way view, China",https://windows10spotlight.com/wp-content/uploads/2022/05/8264025f346df7c14cc29c262478e950-1024x576.jpg,5/22/2022,29.20184,102.66941
"Beachfront resorts skyline, Boardwalk at night on Daytona Beach, Florida, USA",https://windows10spotlight.com/wp-content/uploads/2025/11/26f14eb97bcf4e1722c711407de518d2-1024x576.jpg,9/22/2025,29.229231,-81.0085286
"Juniper Canyon sunrise, Panther Junction, Big Bend National Park, Texas, USA",https://windows10spotlight.com/wp-content/uploads/2023/06/95b34e467629ceaac8b5c96f84c69152-1024x576.jpg,6/30/2023,29.2449342,-103.2753994
